ID,Form_ID,Alternation_ID,Alternation_Occurs,Comment,Derived_Code_Frame_ID,Example_IDs
116845,icelandic-boil-tr-1,3394039496,Never,,,
116846,icelandic-boil-tr-1,3395188434,Never,,,
116847,icelandic-boil-tr-1,3395329859,Never,,,
116848,icelandic-boil-tr-1,3395401821,Never,,,
115468,icelandic-boil-tr-1,3402163717,Regularly,,9613990704,icelandic-103
116849,icelandic-boil-tr-1,3402190032,Never,,,
116850,icelandic-boil-tr-1,3402288960,Never,,,
116851,icelandic-boil-tr-1,3402502022,Never,,,
116852,icelandic-boil-tr-1,3405196835,Never,,,
115491,icelandic-boil-tr-1,3405218271,Regularly,,9614122329,icelandic-137
116853,icelandic-boil-tr-1,3405386312,Never,,,
115574,icelandic-boil-tr-1,3405718690,Regularly,,,icelandic-219
115609,icelandic-boil-tr-1,3405788838,Regularly,,9725247522,icelandic-254
116854,icelandic-boil-tr-1,3405909238,Never,,,
116855,icelandic-boil-tr-1,3405913708,Never,,,
116856,icelandic-boil-tr-1,3405967720,Never,,,
116857,icelandic-boil-tr-1,3410010085,Never,,,
116858,icelandic-boil-tr-1,3410207545,Never,,,
116859,icelandic-boil-tr-1,3410664730,Never,,,
117943,icelandic-boil-tr-1,9339625203,Never,,,
120250,icelandic-boil-tr-1,11685699672,Never,,,
120362,icelandic-boil-tr-1,11685707192,Never,,,
116812,icelandic-be-ill-1,3386958875,Never,,,
116813,icelandic-be-ill-1,3387057243,Never,,,
116814,icelandic-be-ill-1,3387119200,Never,,,
116815,icelandic-be-ill-1,3393222595,Never,,,
116816,icelandic-be-ill-1,3393281395,Never,,,
116818,icelandic-be-ill-1,3393986213,Never,,,
116819,icelandic-be-ill-1,3394039496,Never,,,
116820,icelandic-be-ill-1,3395188434,Never,,,
116821,icelandic-be-ill-1,3395329859,Never,,,
116822,icelandic-be-ill-1,3395401821,Never,,,
116823,icelandic-be-ill-1,3402163717,Never,,,
116824,icelandic-be-ill-1,3402190032,Never,,,
116825,icelandic-be-ill-1,3402288960,Never,,,
116826,icelandic-be-ill-1,3402502022,Never,,,
116827,icelandic-be-ill-1,3405196835,Never,,,
116828,icelandic-be-ill-1,3405218271,Never,,,
116829,icelandic-be-ill-1,3405386312,Never,,,
116830,icelandic-be-ill-1,3405718690,Never,,,
116831,icelandic-be-ill-1,3405788838,Never,,,
116832,icelandic-be-ill-1,3405909238,Never,,,
116833,icelandic-be-ill-1,3405913708,Never,,,
116834,icelandic-be-ill-1,3405967720,Never,,,
116835,icelandic-be-ill-1,3410010085,Never,,,
116836,icelandic-be-ill-1,3410207545,Never,,,
116837,icelandic-be-ill-1,3410664730,Never,,,
117944,icelandic-be-ill-1,9339625203,Never,,,
120251,icelandic-be-ill-1,11685699672,Never,,,
120363,icelandic-be-ill-1,11685707192,Never,,,
116786,icelandic-feel-sick-1,3386958875,Never,,,
116787,icelandic-feel-sick-1,3387057243,Never,,,
116788,icelandic-feel-sick-1,3387119200,Never,,,
116789,icelandic-feel-sick-1,3393222595,Never,,,
116790,icelandic-feel-sick-1,3393281395,Never,,,
116792,icelandic-feel-sick-1,3393986213,Never,,,
116793,icelandic-feel-sick-1,3394039496,Never,,,
116794,icelandic-feel-sick-1,3395188434,Never,,,
116795,icelandic-feel-sick-1,3395329859,Never,,,
116796,icelandic-feel-sick-1,3395401821,Never,,,
116797,icelandic-feel-sick-1,3402163717,Never,,,
116798,icelandic-feel-sick-1,3402190032,Never,,,
116799,icelandic-feel-sick-1,3402288960,Never,,,
116800,icelandic-feel-sick-1,3402502022,Never,,,
116801,icelandic-feel-sick-1,3405196835,Never,,,
116802,icelandic-feel-sick-1,3405218271,Never,,,
116803,icelandic-feel-sick-1,3405386312,Never,,,
116804,icelandic-feel-sick-1,3405718690,Never,,,
116805,icelandic-feel-sick-1,3405788838,Never,,,
116806,icelandic-feel-sick-1,3405909238,Never,,,
116807,icelandic-feel-sick-1,3405913708,Never,,,
116808,icelandic-feel-sick-1,3405967720,Never,,,
116809,icelandic-feel-sick-1,3410010085,Never,,,
116810,icelandic-feel-sick-1,3410207545,Never,,,
116811,icelandic-feel-sick-1,3410664730,Never,,,
117945,icelandic-feel-sick-1,9339625203,Never,,,
120252,icelandic-feel-sick-1,11685699672,Never,,,
120364,icelandic-feel-sick-1,11685707192,Never,,,
116761,icelandic-get-1,3386958875,Never,,,
115575,icelandic-get-1,3387057243,Regularly,,11903393330,icelandic-220
116762,icelandic-get-1,3387119200,Never,,,
116763,icelandic-get-1,3393222595,Never,,,
116764,icelandic-get-1,3393281395,Never,,,
116766,icelandic-get-1,3393986213,Never,,,
116767,icelandic-get-1,3394039496,Never,,,
116768,icelandic-get-1,3395188434,Never,,,
116769,icelandic-get-1,3395329859,Never,,,
116770,icelandic-get-1,3395401821,Never,,,
116771,icelandic-get-1,3402163717,Never,,,
116772,icelandic-get-1,3402190032,Never,,,
116773,icelandic-get-1,3402288960,Never,,,
116774,icelandic-get-1,3402502022,Never,,,
116775,icelandic-get-1,3405196835,Never,,,
116776,icelandic-get-1,3405218271,Never,,,
116777,icelandic-get-1,3405386312,Never,,,
116778,icelandic-get-1,3405718690,Never,,,
116779,icelandic-get-1,3405788838,Never,,,
116780,icelandic-get-1,3405909238,Never,,,
116781,icelandic-get-1,3405913708,Never,,,
116782,icelandic-get-1,3405967720,Never,,,
116783,icelandic-get-1,3410010085,Never,,,
116784,icelandic-get-1,3410207545,Never,,,
116785,icelandic-get-1,3410664730,Never,,,
117946,icelandic-get-1,9339625203,Never,,,
120253,icelandic-get-1,11685699672,Never,,,
120365,icelandic-get-1,11685707192,Never,,,
116737,icelandic-propose-a-marriage-1,3386958875,Never,,,
116738,icelandic-propose-a-marriage-1,3387057243,Never,,,
116739,icelandic-propose-a-marriage-1,3387119200,Never,,,
116740,icelandic-propose-a-marriage-1,3393222595,Never,,,
116741,icelandic-propose-a-marriage-1,3393281395,Never,,,
116743,icelandic-propose-a-marriage-1,3393986213,Never,,,
116744,icelandic-propose-a-marriage-1,3394039496,Never,,,
116745,icelandic-propose-a-marriage-1,3395188434,Never,,,
116746,icelandic-propose-a-marriage-1,3395329859,Never,,,
116747,icelandic-propose-a-marriage-1,3395401821,Never,,,
116748,icelandic-propose-a-marriage-1,3402163717,Never,,,
116749,icelandic-propose-a-marriage-1,3402190032,Never,,,
116750,icelandic-propose-a-marriage-1,3402288960,Never,,,
116751,icelandic-propose-a-marriage-1,3402502022,Never,,,
116752,icelandic-propose-a-marriage-1,3405196835,Never,,,
116753,icelandic-propose-a-marriage-1,3405218271,Never,,,
116754,icelandic-propose-a-marriage-1,3405386312,Never,,,
116755,icelandic-propose-a-marriage-1,3405718690,Never,,,
115619,icelandic-propose-a-marriage-1,3405788838,Regularly,,9725663384,icelandic-264
116756,icelandic-propose-a-marriage-1,3405909238,Never,"<SPAN STYLE= """" >opposite directionality</SPAN>",,icelandic-320
115576,icelandic-propose-a-marriage-1,3405913708,Regularly,,9726036149,icelandic-221
116757,icelandic-propose-a-marriage-1,3405967720,Never,,,
116758,icelandic-propose-a-marriage-1,3410010085,Never,,,
116759,icelandic-propose-a-marriage-1,3410207545,Never,,,
116760,icelandic-propose-a-marriage-1,3410664730,Never,,,
117947,icelandic-propose-a-marriage-1,9339625203,Never,,,
120254,icelandic-propose-a-marriage-1,11685699672,Never,,,
120366,icelandic-propose-a-marriage-1,11685707192,Never,,,
64301,arabic-laugh-1,2781095107,Never,,,
64302,arabic-laugh-1,2781391228,Regularly,,,arabic-133
64303,arabic-laugh-1,3262800485,Never,,,
64304,arabic-laugh-1,3289058347,No data,,,
64305,arabic-laugh-1,3289790961,Never,,,
64306,arabic-laugh-1,3290489336,Never,,,
64307,arabic-laugh-1,3290712069,Regularly,,,arabic-132
64308,arabic-laugh-1,3333237087,Never,,,
64309,arabic-laugh-1,3333383573,Never,,,
64310,arabic-laugh-1,3333482214,Never,,,
64311,arabic-laugh-1,3343624048,Never,,,
64312,arabic-laugh-1,3349390484,Never,,,
64313,arabic-laugh-1,3352243359,Never,,,
64314,arabic-laugh-1,3384448025,Never,,,
64315,arabic-laugh-1,3402877052,Regularly,,,arabic-135
64934,arabic-laugh-1,6614926534,Never,,,
65024,arabic-laugh-1,6617710257,Never,,,
65114,arabic-laugh-1,6617981621,Never,,,
65205,arabic-laugh-1,6624216947,Never,,,
65295,arabic-laugh-1,6630597271,Never,,,
65385,arabic-laugh-1,6630778850,Never,,,
65476,arabic-laugh-1,6631251512,Never,,,
65587,arabic-laugh-1,6639859452,Never,,,
126393,arabic-laugh-1,13251454831,Never,,,
116711,icelandic-long-for-1,3386958875,Never,,,
116712,icelandic-long-for-1,3387057243,Never,,,
116713,icelandic-long-for-1,3387119200,Never,,,
116714,icelandic-long-for-1,3393222595,Never,,,
116715,icelandic-long-for-1,3393281395,Never,,,
116717,icelandic-long-for-1,3393986213,Never,,,
116718,icelandic-long-for-1,3394039496,Never,,,
116719,icelandic-long-for-1,3395188434,Never,,,
116720,icelandic-long-for-1,3395329859,Never,,,
116721,icelandic-long-for-1,3395401821,Never,,,
116722,icelandic-long-for-1,3402163717,Never,,,
116723,icelandic-long-for-1,3402190032,Never,,,
116724,icelandic-long-for-1,3402288960,Never,,,
116725,icelandic-long-for-1,3402502022,Never,,,
116726,icelandic-long-for-1,3405196835,Never,,,
116727,icelandic-long-for-1,3405218271,Never,,,
116728,icelandic-long-for-1,3405386312,Never,,,
116729,icelandic-long-for-1,3405718690,Never,,,
116730,icelandic-long-for-1,3405788838,Never,,,
116731,icelandic-long-for-1,3405909238,Never,,,
116732,icelandic-long-for-1,3405913708,Never,,,
116733,icelandic-long-for-1,3405967720,Never,,,
116734,icelandic-long-for-1,3410010085,Never,,,
116735,icelandic-long-for-1,3410207545,Never,,,
116736,icelandic-long-for-1,3410664730,Never,,,
117948,icelandic-long-for-1,9339625203,Never,,,
120255,icelandic-long-for-1,11685699672,Never,,,
120367,icelandic-long-for-1,11685707192,Never,,,
117787,icelandic-capsize-1,3386958875,Never,,,
117788,icelandic-capsize-1,3387057243,Never,,,
117789,icelandic-capsize-1,3387119200,Never,,,
117790,icelandic-capsize-1,3393222595,Never,,,
117791,icelandic-capsize-1,3393281395,Never,,,
117793,icelandic-capsize-1,3393986213,Never,,,
117794,icelandic-capsize-1,3394039496,Never,,,
117795,icelandic-capsize-1,3395188434,Never,,,
117796,icelandic-capsize-1,3395329859,Never,,,
117797,icelandic-capsize-1,3395401821,Never,,,
117798,icelandic-capsize-1,3402163717,Never,,,
117799,icelandic-capsize-1,3402190032,Never,,,
117800,icelandic-capsize-1,3402288960,Never,,,
115469,icelandic-capsize-1,3402502022,Regularly,,9613889188,icelandic-110
117801,icelandic-capsize-1,3405196835,Never,,,
115492,icelandic-capsize-1,3405218271,Regularly,,9614122329,icelandic-138
117802,icelandic-capsize-1,3405386312,Never,,,
117803,icelandic-capsize-1,3405718690,Never,,,
115625,icelandic-capsize-1,3405788838,Regularly,,9725489233,icelandic-271
117804,icelandic-capsize-1,3405909238,Never,,,
117805,icelandic-capsize-1,3405913708,Never,,,
115577,icelandic-capsize-1,3405967720,Regularly,,9726198086,icelandic-222
117806,icelandic-capsize-1,3410010085,Never,,,
117807,icelandic-capsize-1,3410207545,Never,,,
117808,icelandic-capsize-1,3410664730,Never,,,
117949,icelandic-capsize-1,9339625203,Never,,,
120256,icelandic-capsize-1,11685699672,Never,,,
120368,icelandic-capsize-1,11685707192,Never,,,
64772,arabic-be-hungry-1,2781095107,Never,,,
64773,arabic-be-hungry-1,2781391228,Never,,,
64774,arabic-be-hungry-1,3262800485,Never,,,
64775,arabic-be-hungry-1,3289058347,Never,,,
64776,arabic-be-hungry-1,3289790961,Never,,,
64777,arabic-be-hungry-1,3290489336,Never,,,
64778,arabic-be-hungry-1,3290712069,Never,,,
64779,arabic-be-hungry-1,3333237087,Never,,,
64780,arabic-be-hungry-1,3333383573,Never,,,
64781,arabic-be-hungry-1,3333482214,Never,,,
64782,arabic-be-hungry-1,3343624048,Never,,,
64783,arabic-be-hungry-1,3349390484,Never,,,
64784,arabic-be-hungry-1,3352243359,Never,,,
64785,arabic-be-hungry-1,3384448025,Never,,,
64786,arabic-be-hungry-1,3402877052,Never,,,
64935,arabic-be-hungry-1,6614926534,Never,,,
65025,arabic-be-hungry-1,6617710257,Never,,,
65115,arabic-be-hungry-1,6617981621,Never,,,
65206,arabic-be-hungry-1,6624216947,Never,,,
65296,arabic-be-hungry-1,6630597271,Never,,,
65386,arabic-be-hungry-1,6630778850,Never,,,
65477,arabic-be-hungry-1,6631251512,Never,,,
65588,arabic-be-hungry-1,6639859452,Never,,,
126394,arabic-be-hungry-1,13251454831,Never,,,
105507,sliammon-blink-1,3277423334,No data,,,
105508,sliammon-blink-1,3277487560,Regularly,,,sliammon-218
105509,sliammon-blink-1,3288977462,No data,,,
105510,sliammon-blink-1,3291802178,No data,,,
105511,sliammon-blink-1,3295320204,No data,,,
105512,sliammon-blink-1,3297656371,Never,,,
105513,sliammon-blink-1,3298161637,No data,,,
105514,sliammon-blink-1,3306373805,Never,"<SPAN STYLE= """" >used as the basic form</SPAN>",,
105515,sliammon-blink-1,3356382894,No data,,,
105516,sliammon-blink-1,3356495977,No data,,,
105517,sliammon-blink-1,3356604365,No data,,,
105518,sliammon-blink-1,3357943377,No data,,,
105519,sliammon-blink-1,3364716327,No data,,,
105520,sliammon-blink-1,3372960942,No data,,,
105521,sliammon-blink-1,3393863545,No data,,,
105522,sliammon-blink-1,3416576797,No data,,,
105523,sliammon-blink-1,3416618405,No data,,,
105914,sliammon-blink-1,7496789693,No data,,,
105915,sliammon-blink-1,7513880700,No data,,,
116685,icelandic-stumble-1,3386958875,Never,,,
116686,icelandic-stumble-1,3387057243,Never,,,
116687,icelandic-stumble-1,3387119200,Never,,,
116688,icelandic-stumble-1,3393222595,Never,,,
116689,icelandic-stumble-1,3393281395,Never,,,
116691,icelandic-stumble-1,3393986213,Never,,,
116692,icelandic-stumble-1,3394039496,Never,,,
116693,icelandic-stumble-1,3395188434,Never,,,
116694,icelandic-stumble-1,3395329859,Never,,,
116695,icelandic-stumble-1,3395401821,Never,,,
116696,icelandic-stumble-1,3402163717,Never,,,
116697,icelandic-stumble-1,3402190032,Never,,,
116698,icelandic-stumble-1,3402288960,Never,,,
116699,icelandic-stumble-1,3402502022,Never,,,
116700,icelandic-stumble-1,3405196835,Never,,,
116701,icelandic-stumble-1,3405218271,Never,,,
116702,icelandic-stumble-1,3405386312,Never,,,
116703,icelandic-stumble-1,3405718690,Never,,,
116704,icelandic-stumble-1,3405788838,Never,,,
116705,icelandic-stumble-1,3405909238,Never,,,
116706,icelandic-stumble-1,3405913708,Never,,,
116707,icelandic-stumble-1,3405967720,Never,,,
116708,icelandic-stumble-1,3410010085,Never,,,
116709,icelandic-stumble-1,3410207545,Never,,,
116710,icelandic-stumble-1,3410664730,Never,,,
117950,icelandic-stumble-1,9339625203,Never,,,
120257,icelandic-stumble-1,11685699672,Never,,,
120369,icelandic-stumble-1,11685707192,Never,,,
75673,ket-send-1,7243162912,Never,,,
75632,ket-send-1,7243652839,Regularly,,,
76362,ket-send-1,7243811705,Never,,,
76524,ket-send-1,7243818381,Regularly,,,
76443,ket-send-1,7253368055,Never,"<SPAN STYLE= """" >basic verb is a derivate of causative formation</SPAN>",,
76605,ket-send-1,7253578894,Never,,,
75674,ket-give-1,7243162912,Never,,,
75897,ket-give-1,7243652839,Marginally,,,
76363,ket-give-1,7243811705,Marginally,,,
76525,ket-give-1,7243818381,Never,,,
76444,ket-give-1,7253368055,Never,,,
76606,ket-give-1,7253578894,Never,,,
116662,icelandic-say-impersonal-1,3386958875,Never,,,
116663,icelandic-say-impersonal-1,3387057243,Never,,,
116664,icelandic-say-impersonal-1,3387119200,Never,,,
116665,icelandic-say-impersonal-1,3393222595,Never,,,
116666,icelandic-say-impersonal-1,3393281395,Never,,,
116668,icelandic-say-impersonal-1,3393986213,Never,,,
116669,icelandic-say-impersonal-1,3394039496,Never,,,
116670,icelandic-say-impersonal-1,3395188434,Never,,,
116671,icelandic-say-impersonal-1,3395329859,Never,,,
116672,icelandic-say-impersonal-1,3395401821,Never,,,
116673,icelandic-say-impersonal-1,3402163717,Never,,,
116674,icelandic-say-impersonal-1,3402190032,Never,,,
116675,icelandic-say-impersonal-1,3402288960,Never,,,
116676,icelandic-say-impersonal-1,3402502022,Never,,,
116677,icelandic-say-impersonal-1,3405196835,Never,,,
116678,icelandic-say-impersonal-1,3405218271,Never,,,
116679,icelandic-say-impersonal-1,3405386312,Never,,,
116680,icelandic-say-impersonal-1,3405718690,Never,,,
115620,icelandic-say-impersonal-1,3405788838,Regularly,,11911153909,icelandic-265
116681,icelandic-say-impersonal-1,3405909238,Never,,,
115578,icelandic-say-impersonal-1,3405913708,Regularly,,11911441863,icelandic-223
116682,icelandic-say-impersonal-1,3405967720,Never,,,
115579,icelandic-say-impersonal-1,3410010085,Regularly,,11911666317,icelandic-113
116683,icelandic-say-impersonal-1,3410207545,Never,,,
116684,icelandic-say-impersonal-1,3410664730,Never,,,
117951,icelandic-say-impersonal-1,9339625203,Never,,,
120258,icelandic-say-impersonal-1,11685699672,Never,,,
120370,icelandic-say-impersonal-1,11685707192,Never,,,
75624,ket-show-1,7243162912,Regularly,,,
75630,ket-show-1,7243652839,Regularly,,,
76364,ket-show-1,7243811705,Never,,,
76526,ket-show-1,7243818381,Regularly,,,
76445,ket-show-1,7253368055,Never,"<SPAN STYLE= """" >basic verb is a derivate of causative formation</SPAN>",,
76607,ket-show-1,7253578894,Never,,,
75675,ket-steal-1,7243162912,Never,,,
75898,ket-steal-1,7243652839,Marginally,,,
76365,ket-steal-1,7243811705,Never,,,
76527,ket-steal-1,7243818381,Regularly,,,
76446,ket-steal-1,7253368055,Regularly,,,
76608,ket-steal-1,7253578894,Never,,,
75619,ket-hide-1,7243162912,Regularly,,,
75633,ket-hide-1,7243652839,Regularly,,,
76366,ket-hide-1,7243811705,Never,,,
76528,ket-hide-1,7243818381,Regularly,,,
76447,ket-hide-1,7253368055,Never,"<SPAN STYLE= """" >basic verb is a derivate of causative formation</SPAN>",,
76609,ket-hide-1,7253578894,Never,,,
75623,ket-tear-1,7243162912,Regularly,,,
75899,ket-tear-1,7243652839,Marginally,,,
76367,ket-tear-1,7243811705,Never,,,
76529,ket-tear-1,7243818381,Regularly,,,
76448,ket-tear-1,7253368055,Never,,,
76610,ket-tear-1,7253578894,Never,,,
75676,ket-shave-a-body-part_person-1,7243162912,Never,,,
75634,ket-shave-a-body-part_person-1,7243652839,Marginally,,,
76368,ket-shave-a-body-part_person-1,7243811705,Never,,,
76530,ket-shave-a-body-part_person-1,7243818381,Regularly,,,
76449,ket-shave-a-body-part_person-1,7253368055,Never,,,
76611,ket-shave-a-body-part_person-1,7253578894,Never,,,
75677,ket-touch-1,7243162912,Never,,,
75631,ket-touch-1,7243652839,Regularly,,,
76369,ket-touch-1,7243811705,Never,,,
76531,ket-touch-1,7243818381,Never,,,
76450,ket-touch-1,7253368055,Never,,,
76612,ket-touch-1,7253578894,Never,,,
75678,ket-hit-1,7243162912,Never,,,
75900,ket-hit-1,7243652839,Regularly,,,
76370,ket-hit-1,7243811705,Regularly,"<SPAN STYLE= """" >Incorporation of instrument-role only. The incorporated verb remains transitive with patient-role direct object.</SPAN>",,
76532,ket-hit-1,7243818381,Regularly,,,
76451,ket-hit-1,7253368055,Never,,,
76613,ket-hit-1,7253578894,Never,,,
116636,icelandic-make-ones-presence-known-1,3386958875,Never,,,
116637,icelandic-make-ones-presence-known-1,3387057243,Never,,,
116638,icelandic-make-ones-presence-known-1,3387119200,Never,,,
116639,icelandic-make-ones-presence-known-1,3393222595,Never,,,
116640,icelandic-make-ones-presence-known-1,3393281395,Never,,,
116642,icelandic-make-ones-presence-known-1,3393986213,Never,,,
116643,icelandic-make-ones-presence-known-1,3394039496,Never,,,
116644,icelandic-make-ones-presence-known-1,3395188434,Never,,,
116645,icelandic-make-ones-presence-known-1,3395329859,Never,,,
116646,icelandic-make-ones-presence-known-1,3395401821,Never,,,
116647,icelandic-make-ones-presence-known-1,3402163717,Never,,,
116648,icelandic-make-ones-presence-known-1,3402190032,Never,,,
116649,icelandic-make-ones-presence-known-1,3402288960,Never,,,
116650,icelandic-make-ones-presence-known-1,3402502022,Never,,,
116651,icelandic-make-ones-presence-known-1,3405196835,Never,,,
116652,icelandic-make-ones-presence-known-1,3405218271,Never,,,
116653,icelandic-make-ones-presence-known-1,3405386312,Never,,,
116654,icelandic-make-ones-presence-known-1,3405718690,Never,,,
116655,icelandic-make-ones-presence-known-1,3405788838,Never,,,
116656,icelandic-make-ones-presence-known-1,3405909238,Never,,,
116657,icelandic-make-ones-presence-known-1,3405913708,Never,,,
116658,icelandic-make-ones-presence-known-1,3405967720,Never,,,
116659,icelandic-make-ones-presence-known-1,3410010085,Never,,,
116660,icelandic-make-ones-presence-known-1,3410207545,Never,,,
116661,icelandic-make-ones-presence-known-1,3410664730,Never,,,
117952,icelandic-make-ones-presence-known-1,9339625203,Never,,,
120259,icelandic-make-ones-presence-known-1,11685699672,Never,,,
120371,icelandic-make-ones-presence-known-1,11685707192,Never,,,
75679,ket-beat-1,7243162912,Never,,,
75901,ket-beat-1,7243652839,Never,,,
76371,ket-beat-1,7243811705,Never,,,
76533,ket-beat-1,7243818381,Never,,,
76452,ket-beat-1,7253368055,Never,,,
76614,ket-beat-1,7253578894,Never,,,
104923,sliammon-say-1,3277423334,No data,,,
104399,sliammon-say-1,3277487560,Never,,,
104924,sliammon-say-1,3288977462,No data,,,
104398,sliammon-say-1,3291802178,Never,,,
104925,sliammon-say-1,3295320204,No data,,,
104439,sliammon-say-1,3297656371,Never,"<SPAN STYLE= """" >used as the basic form</SPAN>",,
104926,sliammon-say-1,3298161637,No data,,,
104927,sliammon-say-1,3306373805,Never,,,
104928,sliammon-say-1,3356382894,Never,,,
104929,sliammon-say-1,3356495977,No data,,,
104930,sliammon-say-1,3356604365,No data,,,
104931,sliammon-say-1,3357943377,No data,,,
104932,sliammon-say-1,3364716327,No data,,,
104933,sliammon-say-1,3372960942,No data,,,
104934,sliammon-say-1,3393863545,No data,,,
104935,sliammon-say-1,3416576797,No data,,,
104936,sliammon-say-1,3416618405,No data,,,
105820,sliammon-say-1,7496789693,No data,,,
105821,sliammon-say-1,7513880700,No data,,,
75680,ket-kill-1,7243162912,Never,,,
75902,ket-kill-1,7243652839,Regularly,,,
76372,ket-kill-1,7243811705,Marginally,"<SPAN STYLE= """" >Only allows the partitive incorporate </SPAN><SPAN STYLE= ""font-style:italic;"" >/us/</SPAN><SPAN STYLE= """" >, meaning 'hunt a bit', or 'kill on a hunt', and the derived incorporated verb remains transitive though it loses its verb-internal object marker.</SPAN>",,
76534,ket-kill-1,7243818381,Never,,,
76453,ket-kill-1,7253368055,Never,,,
76615,ket-kill-1,7253578894,Never,,,
75681,ket-break-1,7243162912,Never,,,
75903,ket-break-1,7243652839,Marginally,,,
76373,ket-break-1,7243811705,Never,,,
76535,ket-break-1,7243818381,Regularly,,,
76454,ket-break-1,7253368055,Never,,,
76616,ket-break-1,7253578894,Never,,,
75682,ket-build-1,7243162912,Never,,,
75904,ket-build-1,7243652839,Never,,,
76374,ket-build-1,7243811705,Never,,,
76536,ket-build-1,7243818381,Regularly,,,
76455,ket-build-1,7253368055,Never,,,
76617,ket-build-1,7253578894,Never,,,
75683,ket-say-1,7243162912,Never,,,
75905,ket-say-1,7243652839,Never,,,
76375,ket-say-1,7243811705,Never,,,
76537,ket-say-1,7243818381,Never,,,
76456,ket-say-1,7253368055,Never,,,
76618,ket-say-1,7253578894,Never,,,
116611,icelandic-be-needed-1,3386958875,Never,,,
116612,icelandic-be-needed-1,3387057243,Never,,,
116613,icelandic-be-needed-1,3387119200,Never,,,
116614,icelandic-be-needed-1,3393222595,Never,,,
116615,icelandic-be-needed-1,3393281395,Never,,,
116617,icelandic-be-needed-1,3393986213,Never,,,
116618,icelandic-be-needed-1,3394039496,Never,,,
116619,icelandic-be-needed-1,3395188434,Never,,,
116620,icelandic-be-needed-1,3395329859,Never,,,
116621,icelandic-be-needed-1,3395401821,Never,,,
116622,icelandic-be-needed-1,3402163717,Never,,,
116623,icelandic-be-needed-1,3402190032,Never,,,
116624,icelandic-be-needed-1,3402288960,Never,,,
116625,icelandic-be-needed-1,3402502022,Never,,,
116626,icelandic-be-needed-1,3405196835,Never,,,
116627,icelandic-be-needed-1,3405218271,Never,,,
116628,icelandic-be-needed-1,3405386312,Never,,,
115493,icelandic-be-needed-1,3405718690,Never,,,
116629,icelandic-be-needed-1,3405788838,Never,,,
116630,icelandic-be-needed-1,3405909238,Never,,,
116631,icelandic-be-needed-1,3405913708,Never,,,
116632,icelandic-be-needed-1,3405967720,Never,,,
116633,icelandic-be-needed-1,3410010085,Never,,,
116634,icelandic-be-needed-1,3410207545,Never,,,
116635,icelandic-be-needed-1,3410664730,Never,,,
117953,icelandic-be-needed-1,9339625203,Never,,,
120260,icelandic-be-needed-1,11685699672,Never,,,
120372,icelandic-be-needed-1,11685707192,Never,,,
75684,ket-shout-at-1,7243162912,Never,,,
75906,ket-shout-at-1,7243652839,Never,,,
76376,ket-shout-at-1,7243811705,Never,,,
76538,ket-shout-at-1,7243818381,Never,,,
76457,ket-shout-at-1,7253368055,Never,,,
76619,ket-shout-at-1,7253578894,Never,,,
75685,ket-tell-1,7243162912,Never,,,
75907,ket-tell-1,7243652839,Never,,,
76377,ket-tell-1,7243811705,Never,,,
76539,ket-tell-1,7243818381,Never,,,
76458,ket-tell-1,7253368055,Never,,,
76620,ket-tell-1,7253578894,Never,,,
75686,ket-ask-for-1,7243162912,Never,,,
75908,ket-ask-for-1,7243652839,Never,,,
76378,ket-ask-for-1,7243811705,Never,,,
76540,ket-ask-for-1,7243818381,Never,,,
76459,ket-ask-for-1,7253368055,Never,,,
76621,ket-ask-for-1,7253578894,Never,,,
75687,ket-talk-1,7243162912,Never,,,
75909,ket-talk-1,7243652839,Never,,,
76379,ket-talk-1,7243811705,Never,,,
76541,ket-talk-1,7243818381,Never,,,
76460,ket-talk-1,7253368055,Never,,,
76622,ket-talk-1,7253578894,Never,,,
75688,ket-know-1,7243162912,Never,,,
75910,ket-know-1,7243652839,Never,,,
76380,ket-know-1,7243811705,Never,,,
76542,ket-know-1,7243818381,Never,,,
76461,ket-know-1,7253368055,Never,,,
76623,ket-know-1,7253578894,Never,,,
75689,ket-take-1,7243162912,Never,,,
75911,ket-take-1,7243652839,Never,,,
76381,ket-take-1,7243811705,Never,,,
76543,ket-take-1,7243818381,Regularly,,,
76462,ket-take-1,7253368055,Never,,,
76624,ket-take-1,7253578894,Never,,,
64316,arabic-scream-2,2781095107,Never,,,
64317,arabic-scream-2,2781391228,Never,,,
64318,arabic-scream-2,3262800485,Never,,,
64319,arabic-scream-2,3289058347,Never,,,
64320,arabic-scream-2,3289790961,Never,,,
64321,arabic-scream-2,3290489336,Never,,,
64322,arabic-scream-2,3290712069,Never,,,
64323,arabic-scream-2,3333237087,Never,,,
64324,arabic-scream-2,3333383573,Never,,,
64325,arabic-scream-2,3333482214,Never,,,
64326,arabic-scream-2,3343624048,Never,,,
64327,arabic-scream-2,3349390484,Never,,,
64328,arabic-scream-2,3352243359,Never,,,
64329,arabic-scream-2,3384448025,Never,,,
64330,arabic-scream-2,3402877052,Never,,,
64936,arabic-scream-2,6614926534,Never,,,
65026,arabic-scream-2,6617710257,Never,,,
65116,arabic-scream-2,6617981621,Never,,,
65207,arabic-scream-2,6624216947,Never,,,
65297,arabic-scream-2,6630597271,Never,,,
65387,arabic-scream-2,6630778850,Never,,,
65478,arabic-scream-2,6631251512,Never,,,
